"","desde fila/columna","hasta fila/columna","largos"
"7833",30,40,82
"7834",30,40,68
"7835",30,40,85
"7836",30,40,5
"7837",30,40,31
"7838",30,40,2
"7839",30,40,6
"7840",30,40,11
"7841",30,40,8
"7842",30,40,21
"7843",30,40,148
"7844",30,40,55
"7845",30,40,16
"7846",30,40,80
"7847",30,40,8
"7848",30,40,51
"7849",30,40,8
"7850",30,40,47
"7851",30,40,15
"7852",30,40,25
"7853",30,40,17
"7854",30,40,82
"7855",30,40,34
"7856",30,40,88
"7857",30,40,62
"7858",30,40,19
"7859",30,40,12
"7860",30,40,11
"7861",30,40,14
"7862",30,40,7
"7863",30,40,31
"7864",30,40,52
"7865",30,40,14
"7866",30,40,59
"7867",30,40,18
"7868",30,40,20
"7869",30,40,93
"7870",30,40,7
"7871",30,40,7
"7872",30,40,21
"7873",30,40,47
"7874",30,40,32
"7875",30,40,30
"7876",30,40,46
"7877",30,40,29
"7878",30,40,41
"7879",30,40,10
"7880",30,40,23
"7881",30,40,28
"7882",30,40,29
"7883",30,40,8
"7884",30,40,6
"7885",30,40,17
"7886",30,40,54
"7887",30,40,19
"7888",30,40,74
"7889",30,40,57
"7890",30,40,66
"7891",30,40,28
"7892",30,40,13
"7893",30,40,5
"7894",30,40,94
"7895",30,40,22
"7896",30,40,27
"7897",30,40,54
"7898",30,40,11
"7899",30,40,77
"7900",30,40,23
"7901",30,40,13
"7902",30,40,15
"7903",30,40,50
"7904",30,40,27
"7905",30,40,96
"7906",30,40,16
"7907",30,40,72
"7908",30,40,92
"7909",30,40,18
"7910",30,40,6
"7911",30,40,23
"7912",30,40,18
"7913",30,40,10
"7914",30,40,11
"7915",30,40,15
"7916",30,40,30
"7917",30,40,12
"7918",30,40,22
"7919",30,40,17
"7920",30,40,10
"7921",30,40,12
"7922",30,40,34
"7923",30,40,68
"7924",30,40,6
"7925",30,40,16
"7926",30,40,14
"7927",30,40,22
"7928",30,40,15
"7929",30,40,40
"7930",30,40,34
"7931",30,40,7
"7932",30,40,32
"7933",30,40,15
"7934",30,40,13
"7935",30,40,45
"7936",30,40,23
"7937",30,40,13
"7938",30,40,18
"7939",30,40,14
"7940",30,40,36
"7941",30,40,44
"7942",30,40,19
"7943",30,40,13
"7944",30,40,16
"7945",30,40,21
"7946",30,40,22
"7947",30,40,20
"7948",30,40,70
"7949",30,40,7
"7950",30,40,22
"7951",30,40,25
"7952",30,40,15
"7953",30,40,10
"7954",30,40,38
"7955",30,40,59
"7956",30,40,45
"7957",30,40,19
"7958",30,40,30
"7959",30,40,45
"7960",30,40,7
"7961",30,40,104
"7962",30,40,23
"7963",30,40,9
"7964",30,40,27
"7965",30,40,41
"7966",30,40,31
"7967",30,40,11
"7968",30,40,43
"7969",30,40,21
"7970",30,40,105
"7971",30,40,7
"7972",30,40,17
"7973",30,40,23
"7974",30,40,112
"7975",30,40,104
"7976",30,40,48
"7977",30,40,8
"7978",30,40,23
"7979",30,40,7
"7980",30,40,22
"7981",30,40,13
"7982",30,40,29
"7983",30,40,13
"7984",30,40,14
"7985",30,40,44
"7986",30,40,114
"7987",30,40,10
"7988",30,40,11
"7989",30,40,8
"7990",30,40,16
"7991",30,40,9
"7992",30,40,66
"7993",30,40,11
"7994",30,40,19
"7995",30,40,16
"7996",30,40,28
"7997",30,40,19
"7998",30,40,22
"7999",30,40,47
"8000",30,40,10
